attempt_id,user_id,created_at,is_synthetic,target_score,next_percentage,next_pass,previous_score,previous_percentage,previous_2_attempt_avg,previous_3_attempt_avg,previous_5_attempt_avg,overall_previous_avg,median_previous_score,best_previous_score,worst_previous_score,score_range,score_std,ewma_03,ewma_05,recent_score_trend,long_term_score_trend,recent_vs_overall_average,improvement_from_first_attempt,rolling_slope_3,rolling_slope_5,consecutive_improvements,consecutive_declines,total_passes,total_failures,historical_pass_rate,recent_3_pass_rate,consecutive_passes,consecutive_failures,attempt_order_by_user,total_previous_attempts,attempts_last_7_days,attempts_last_14_days,attempts_last_30_days,average_days_between_attempts,time_gap_std,days_since_previous_attempt,days_since_first_attempt,attempt_frequency,previous_easy_count,previous_medium_count,previous_hard_count,previous_hard_ratio,previous_average_easy_score,previous_average_medium_score,previous_average_hard_score,difficulty_transition_delta,difficulty_easy,difficulty_medium,difficulty_hard,unique_videos_seen,total_previous_video_interactions,repeated_video_ratio,number_of_videos_in_recent_attempts
793,10,2026-07-09 06:14:09.062522,1,14,35.0,0,7.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,1.0833333333333333,1.0833333333333333,0.4800000000000001,1,0,0,0.0,35.0,35.0,35.0,2.0,0,0,1,1,1,0.0,1
794,10,2026-07-10 09:14:09.062522,1,14,46.67,0,14.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0,2,3,2,2,2,2,1.0833333333333333,0.0,1.125,2.2083333333333335,0.6233766233766234,1,0,1,0.5,35.0,35.0,35.0,-1.0,0,1,0,2,2,0.0,1
795,10,2026-07-15 14:14:09.062522,1,16,53.33,0,14.0,46.67,40.835,38.89,38.89,38.89,35.0,46.67,35.0,11.670000000000002,6.737677641442933,38.501,40.835,11.670000000000002,11.670000000000002,1.9450000000000003,11.670000000000002,5.835000000000001,5.835000000000001,1,0,0,3,0.0,0.0,0,3,4,3,2,3,3,1.1041666666666665,0.029462782549439532,5.208333333333333,7.416666666666667,0.35643564356435636,1,1,1,0.3333333333333333,35.0,46.67,35.0,-1.0,1,0,0,2,3,0.33333333333333337,1
796,10,2026-07-22 20:14:09.062522,1,17,56.67,0,16.0,53.33,50.0,45.0,42.5,42.5,40.835,53.33,35.0,18.33,9.07703696147592,42.94969999999999,47.082499999999996,6.659999999999997,18.33,7.5,18.33,9.165000000000001,9.165000000000001,2,0,0,4,0.0,0.0,0,4,5,4,0,3,4,2.472222222222222,2.3696333127800675,7.25,14.666666666666666,0.25531914893617025,2,1,1,0.25,44.165,46.67,35.0,1.0,0,1,0,2,4,0.5,1
797,10,2026-07-25 05:14:09.062522,1,25,62.5,0,17.0,56.67,55.0,52.223333333333336,45.334,45.334,46.67,56.67,35.0,21.67,10.097139693992553,47.06578999999999,51.87625,3.3400000000000034,21.67,9.665999999999997,21.67,4.9999999999999964,6.167000000000001,3,0,0,5,0.0,0.0,0,5,6,5,1,2,5,3.6666666666666665,3.074122880023094,2.375,17.041666666666668,0.27713625866050806,2,2,1,0.2,44.165,51.67,35.0,-1.0,1,0,0,2,5,0.6,1
798,10,2026-07-29 11:14:09.062522,1,24,60.0,0,25.0,62.5,59.585,57.5,50.834,48.195,50.0,62.5,35.0,27.5,11.43126021049298,51.69605299999999,57.188125,5.829999999999998,27.5,11.39,27.5,4.584999999999999,6.499999999999996,4,0,0,6,0.0,0.0,0,6,7,6,2,3,6,3.4083333333333328,2.724216248146734,4.25,21.291666666666668,0.2691588785046729,3,2,1,0.16666666666666666,50.276666666666664,51.67,35.0,1.0,0,1,0,2,6,0.6666666666666667,1
799,10,2026-07-31 12:14:09.062522,1,13,65.0,0,24.0,60.0,61.25,59.723333333333336,55.834,49.88142857142857,53.33,62.5,35.0,27.5,11.349143034566428,54.18723709999999,58.5940625,-2.5,25.0,11.368571428571428,25.0,1.6650000000000005,3.582999999999996,0,1,0,7,0.0,0.0,0,7,8,7,2,3,7,3.5486111111111107,2.4607215329985968,2.0416666666666665,23.333333333333332,0.28767123287671237,3,3,1,0.14285714285714285,50.276666666666664,54.446666666666665,35.0,0.0,0,1,0,2,7,0.7142857142857143,1
800,10,2026-08-03 21:14:09.062522,1,21,70.0,1,13.0,65.0,62.5,62.5,59.5,51.77125,55.0,65.0,35.0,30.0,11.788723955543281,57.43106596999999,61.79703125,5.0,30.0,10.728749999999998,30.0,1.2499999999999998,2.6670000000000016,1,0,0,8,0.0,0.0,0,8,9,8,2,4,8,3.333333333333333,2.317405957179357,3.375,26.708333333333332,0.2887218045112782,3,4,1,0.125,50.276666666666664,57.085,35.0,0.0,0,1,0,2,8,0.75,1
802,11,2026-06-08 03:14:09.062583,1,18,60.0,0,22.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,0.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,1.25,1.25,0.4444444444444444,0,0,1,1.0,55.0,55.0,55.0,-2.0,1,0,0,1,1,0.0,1
803,11,2026-06-09 09:14:09.062583,1,12,60.0,0,18.0,60.0,57.5,57.5,57.5,57.5,57.5,60.0,55.0,5.0,3.5355339059327378,56.5,57.5,5.0,5.0,0.0,5.0,0.0,0.0,1,0,0,2,0.0,0.0,0,2,3,2,2,2,2,1.25,0.0,1.25,2.5,0.5714285714285714,1,0,1,0.5,60.0,57.5,55.0,2.0,0,0,1,2,2,0.0,1
804,11,2026-06-16 19:14:09.062583,1,38,76.0,1,12.0,60.0,60.0,58.333333333333336,58.333333333333336,58.333333333333336,60.0,60.0,55.0,5.0,2.8867513459481287,57.55,58.75,0.0,5.0,1.6666666666666643,5.0,2.4999999999999996,2.4999999999999996,0,0,0,3,0.0,0.0,0,3,4,3,0,3,3,1.25,0.0,7.416666666666667,9.916666666666666,0.2748091603053435,1,0,2,0.6666666666666666,60.0,58.333333333333336,57.5,-2.0,1,0,0,3,3,0.0,1
805,11,2026-06-18 20:14:09.062583,1,19,76.0,1,38.0,76.0,68.0,65.33333333333333,62.75,62.75,60.0,76.0,55.0,21.0,9.142392101268317,63.084999999999994,67.375,16.0,21.0,5.25,21.0,7.999999999999996,7.999999999999996,1,0,1,3,0.25,0.3333333333333333,1,0,5,4,1,4,4,3.305555555555556,3.560326660002692,2.0416666666666665,11.958333333333334,0.30868167202572344,2,0,2,0.5,68.0,62.75,57.5,1.0,0,1,0,3,4,0.25,1
806,11,2026-06-20 06:14:09.062583,1,24,80.0,1,19.0,76.0,76.0,70.66666666666667,65.4,65.4,60.0,76.0,55.0,21.0,9.889388252060893,66.95949999999999,71.6875,0.0,21.0,10.599999999999994,21.0,8.000000000000002,5.799999999999998,0,0,2,3,0.4,0.6666666666666666,2,0,6,5,2,5,5,2.9895833333333335,2.9748900928966804,1.4166666666666667,13.375,0.34782608695652173,2,1,2,0.4,68.0,76.0,57.5,0.0,0,1,0,3,5,0.4,1
807,11,2026-06-27 15:14:09.062583,1,18,90.0,1,24.0,80.0,78.0,77.33333333333333,70.4,67.83333333333333,68.0,80.0,55.0,25.0,10.666145820617054,70.87164999999999,75.84375,4.0,25.0,10.166666666666671,25.0,1.999999999999994,5.599999999999996,1,0,3,3,0.5,1.0,3,0,7,6,0,3,6,2.675,2.670635068044054,7.375,20.75,0.27586206896551724,2,2,2,0.3333333333333333,68.0,78.0,57.5,-1.0,1,0,0,3,6,0.5,1
808,11,2026-06-29 18:14:09.062583,1,21,84.0,1,18.0,90.0,85.0,82.0,76.4,71.0,76.0,90.0,55.0,35.0,12.84523257866513,76.61015499999999,82.921875,10.0,35.0,14.0,35.0,7.0000000000000036,6.399999999999994,2,0,4,3,0.5714285714285714,1.0,4,0,8,7,1,4,7,3.4583333333333335,3.0639027399707057,2.125,22.875,0.2931937172774869,3,2,2,0.2857142857142857,75.33333333333333,78.0,57.5,2.0,0,0,1,3,7,0.5714285714285714,1
809,11,2026-07-02 23:14:09.062583,1,28,93.33,1,21.0,84.0,87.0,84.66666666666667,81.2,72.625,76.0,90.0,55.0,35.0,12.749649855136077,78.8271085,83.4609375,-6.0,29.0,14.375,29.0,1.9999999999999971,3.0000000000000036,0,1,5,3,0.625,1.0,5,0,9,8,2,3,8,3.267857142857143,2.8419860873401404,3.2083333333333335,26.083333333333332,0.2953846153846154,3,2,3,0.375,75.33333333333333,78.0,66.33333333333333,-2.0,1,0,0,3,8,0.625,1
810,11,2026-07-04 07:14:09.062583,1,23,92.0,1,28.0,93.33,88.66499999999999,89.11,84.666,74.92555555555556,76.0,93.33,55.0,38.33,13.779237198690563,83.17797594999999,88.39546874999999,9.329999999999998,38.33,13.73944444444443,38.33,1.6649999999999845,3.865999999999995,1,0,6,3,0.6666666666666666,1.0,6,0,10,9,3,3,9,3.260416666666667,2.6312520029777846,1.3333333333333333,27.416666666666668,0.31671554252199413,4,2,3,0.3333333333333333,79.8325,78.0,66.33333333333333,0.0,1,0,0,3,9,0.6666666666666667,1
812,12,2026-06-09 08:14:09.062649,1,15,37.5,0,11.0,36.67,36.67,36.67,36.67,36.67,36.67,36.67,36.67,0.0,0.0,36.67,36.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,1.3333333333333333,1.3333333333333333,0.4285714285714286,1,0,0,0.0,36.67,36.67,36.67,1.0,0,1,0,1,1,0.0,1
813,12,2026-06-10 15:14:09.062649,1,12,40.0,0,15.0,37.5,37.085,37.085,37.085,37.085,37.085,37.5,36.67,0.8299999999999983,0.5868986283848332,36.919,37.085,0.8299999999999983,0.8299999999999983,0.0,0.8299999999999983,0.0,0.0,1,0,0,2,0.0,0.0,0,2,3,2,2,2,2,1.3333333333333333,0.0,1.2916666666666667,2.625,0.5517241379310345,1,1,0,0.0,36.67,37.5,37.085,0.0,0,1,0,2,2,0.0,1
814,12,2026-06-13 22:14:09.062649,1,13,43.33,0,12.0,40.0,38.75,38.056666666666665,38.056666666666665,38.056666666666665,37.5,40.0,36.67,3.3299999999999983,1.733387819656447,37.8433,38.542500000000004,2.5,3.3299999999999983,0.6933333333333351,3.3299999999999983,1.6649999999999987,1.6649999999999987,2,0,0,3,0.0,0.0,0,3,4,3,3,3,3,1.3125,0.029462782549439376,3.2916666666666665,5.916666666666667,0.43373493975903615,1,2,0,0.0,36.67,38.75,38.056666666666665,0.0,0,1,0,3,3,0.0,1
815,12,2026-06-19 06:14:09.062649,1,20,40.0,0,13.0,43.33,41.665,40.276666666666664,39.375,39.375,38.75,43.33,36.67,6.659999999999997,2.992507309932591,39.489309999999996,40.93625,3.3299999999999983,6.659999999999997,2.289999999999999,6.659999999999997,2.9149999999999956,2.9149999999999956,3,0,0,4,0.0,0.0,0,4,5,4,1,4,4,1.972222222222222,1.142862309842817,5.333333333333333,11.25,0.32653061224489793,1,3,0,0.0,36.67,40.276666666666664,39.375,1.0,0,0,1,3,4,0.25,1
816,12,2026-06-21 12:14:09.062649,1,10,40.0,0,20.0,40.0,41.665,41.11,39.5,39.5,40.0,43.33,36.67,6.659999999999997,2.6066165809339883,39.642517,40.468125,-3.3299999999999983,3.3299999999999983,2.164999999999999,3.3299999999999983,0.0,1.2489999999999977,0,1,0,5,0.0,0.0,0,5,6,5,1,5,5,2.8125,1.9222442998089881,2.25,13.5,0.3448275862068966,1,3,1,0.2,36.67,40.276666666666664,40.0,-1.0,0,1,0,3,5,0.4,1
818,13,2026-04-18 02:14:09.062695,1,21,52.5,0,9.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,3.2083333333333335,3.2083333333333335,0.23762376237623759,0,0,1,1.0,45.0,45.0,45.0,-1.0,0,1,0,1,1,0.0,1
819,13,2026-04-21 05:14:09.062695,1,18,60.0,0,21.0,52.5,48.75,48.75,48.75,48.75,48.75,52.5,45.0,7.5,5.303300858899107,47.25,48.75,7.5,7.5,0.0,7.5,0.0,0.0,1,0,0,2,0.0,0.0,0,2,3,2,2,2,2,3.2083333333333335,0.0,3.125,6.333333333333333,0.27272727272727276,0,1,1,0.5,48.75,52.5,45.0,-1.0,1,0,0,1,2,0.5,1
820,13,2026-04-23 07:14:09.062695,1,31,62.0,0,18.0,60.0,56.25,52.5,52.5,52.5,52.5,60.0,45.0,15.0,7.5,51.074999999999996,54.375,7.5,15.0,3.75,15.0,7.499999999999999,7.499999999999999,2,0,0,3,0.0,0.0,0,3,4,3,2,3,3,3.166666666666667,0.058925565098879064,2.0833333333333335,8.416666666666666,0.3185840707964602,1,1,1,0.3333333333333333,60.0,52.5,45.0,0.0,1,0,0,2,3,0.33333333333333337,1
821,13,2026-04-25 09:14:09.062695,1,26,65.0,0,31.0,62.0,61.0,58.166666666666664,54.875,54.875,56.25,62.0,45.0,17.0,7.75,54.35249999999999,58.1875,2.0,17.0,6.125,17.0,4.749999999999995,4.749999999999995,3,0,0,4,0.0,0.0,0,4,5,4,2,4,4,2.805555555555556,0.6268491164664866,2.0833333333333335,10.5,0.34782608695652173,2,1,1,0.25,61.0,52.5,45.0,1.0,0,1,0,2,4,0.5,1
822,13,2026-04-30 16:14:09.062695,1,18,72.0,1,26.0,65.0,63.5,62.333333333333336,56.9,56.9,60.0,65.0,45.0,20.0,8.096295449154509,57.54674999999999,61.59375,3.0,20.0,6.600000000000001,20.0,2.4999999999999996,4.949999999999999,4,0,0,5,0.0,0.0,0,5,6,5,1,4,5,2.6250000000000004,0.6263873490988712,5.291666666666667,15.791666666666666,0.29776674937965264,2,2,1,0.2,61.0,58.75,45.0,0.0,0,1,0,2,5,0.6,1
823,13,2026-05-02 18:14:09.062695,1,24,80.0,1,18.0,72.0,68.5,66.33333333333333,62.3,59.416666666666664,61.0,72.0,45.0,27.0,9.51008236907897,61.88272499999999,66.796875,7.0,27.0,9.083333333333336,27.0,4.999999999999993,4.399999999999998,5,0,1,5,0.16666666666666666,0.3333333333333333,1,0,7,6,1,4,6,3.1583333333333337,1.3101500126151797,2.0833333333333335,17.875,0.31788079470198677,2,3,1,0.16666666666666666,61.0,63.166666666666664,45.0,-1.0,1,0,0,3,6,0.5,1
824,13,2026-05-06 03:14:09.062695,1,37,92.5,1,24.0,80.0,76.0,72.33333333333333,67.8,62.357142857142854,62.0,80.0,45.0,35.0,11.657309172483037,67.31790749999999,73.3984375,8.0,35.0,13.642857142857146,35.0,7.500000000000005,4.999999999999998,6,0,2,5,0.2857142857142857,0.6666666666666666,2,0,8,7,2,4,7,2.9791666666666665,1.25131874880508,3.375,21.25,0.3146067415730337,3,3,1,0.14285714285714285,67.33333333333333,63.166666666666664,45.0,0.0,1,0,0,3,7,0.5714285714285714,1
826,14,2026-03-21 08:14:09.062838,1,14,46.67,0,14.0,46.67,46.67,46.67,46.67,46.67,46.67,46.67,46.67,0.0,0.0,46.67,46.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,2.4166666666666665,2.4166666666666665,0.29268292682926833,1,0,0,0.0,46.67,46.67,46.67,1.0,0,1,0,1,1,0.0,1
827,14,2026-03-22 16:14:09.062838,1,12,48.0,0,14.0,46.67,46.67,46.67,46.67,46.67,46.67,46.67,46.67,0.0,0.0,46.669999999999995,46.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0,2,3,2,2,2,2,2.4166666666666665,0.0,1.3333333333333333,3.75,0.42105263157894735,1,1,0,0.0,46.67,46.67,46.67,1.0,0,0,1,2,2,0.0,1
828,14,2026-03-24 02:14:09.062838,1,25,62.5,0,12.0,48.0,47.335,47.11333333333334,47.11333333333334,47.11333333333334,46.67,48.0,46.67,1.3299999999999983,0.7678758580222013,47.068999999999996,47.335,1.3299999999999983,1.3299999999999983,0.22166666666666401,1.3299999999999983,0.6649999999999922,0.6649999999999922,1,0,0,3,0.0,0.0,0,3,4,3,3,3,3,1.875,0.7660323462854264,1.4166666666666667,5.166666666666667,0.48648648648648646,1,1,1,0.3333333333333333,46.67,46.67,48.0,-1.0,0,1,0,2,3,0.33333333333333337,1
829,14,2026-03-28 09:14:09.062838,1,36,72.0,1,25.0,62.5,55.25,52.39000000000001,50.96,50.96,47.335,62.5,46.67,15.829999999999998,7.7188384272937505,51.698299999999996,54.917500000000004,14.5,15.829999999999998,4.289999999999999,15.829999999999998,7.9149999999999965,7.9149999999999965,2,0,0,4,0.0,0.0,0,4,5,4,2,4,4,1.7222222222222223,0.6028481781725195,4.291666666666667,9.458333333333334,0.38247011952191234,1,2,1,0.25,46.67,54.585,48.0,0.0,0,1,0,2,4,0.5,1
830,14,2026-03-31 14:14:09.062838,1,23,76.67,1,36.0,72.0,67.25,60.833333333333336,55.168000000000006,55.168000000000006,48.0,72.0,46.67,25.33,11.542169206869218,57.78881,63.45875,9.5,25.33,12.081999999999994,25.33,12.000000000000002,6.648999999999994,3,0,1,4,0.2,0.3333333333333333,1,0,6,5,1,5,5,2.3645833333333335,1.3757889150915883,3.2083333333333335,12.666666666666666,0.36585365853658536,1,3,1,0.2,46.67,60.39000000000001,48.0,0.0,0,1,0,2,5,0.6,1
832,15,2026-07-05 01:14:09.062882,1,18,45.0,0,9.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,0,1,1,0.0,0.0,7.083333333333333,7.083333333333333,0.12371134020618559,0,0,1,1.0,36.0,36.0,36.0,-1.0,0,1,0,1,1,0.0,1
833,15,2026-07-06 03:14:09.062882,1,11,44.0,0,18.0,45.0,40.5,40.5,40.5,40.5,40.5,45.0,36.0,9.0,6.363961030678928,38.7,40.5,9.0,9.0,0.0,9.0,0.0,0.0,1,0,0,2,0.0,0.0,0,2,3,2,1,2,2,7.083333333333333,0.0,1.0833333333333333,8.166666666666666,0.2181818181818182,0,1,1,0.5,40.5,45.0,36.0,-1.0,1,0,0,2,2,0.0,1
834,15,2026-07-08 13:14:09.062882,1,13,43.33,0,11.0,44.0,44.5,41.666666666666664,41.666666666666664,41.666666666666664,44.0,45.0,36.0,9.0,4.932882862316248,40.29,42.25,-1.0,8.0,2.8333333333333357,8.0,4.000000000000003,4.000000000000003,0,1,0,3,0.0,0.0,0,3,4,3,2,3,3,4.083333333333333,4.242640687119285,2.4166666666666665,10.583333333333334,0.2589928057553957,1,1,1,0.3333333333333333,44.0,45.0,36.0,1.0,0,1,0,2,3,0.33333333333333337,1
835,15,2026-07-09 19:14:09.062882,1,9,45.0,0,13.0,43.33,43.665,44.10999999999999,42.082499999999996,42.082499999999996,43.665,45.0,36.0,9.0,4.1126501998913865,41.202,42.79,-0.6700000000000017,7.329999999999998,1.5825000000000031,7.329999999999998,-0.8350000000000026,-0.8350000000000026,0,2,0,4,0.0,0.0,0,4,5,4,3,4,4,3.5277777777777772,3.1505437508350718,1.25,11.833333333333334,0.3116883116883117,1,2,1,0.25,44.0,44.165,36.0,1.0,0,0,1,3,4,0.25,1
836,15,2026-07-11 02:14:09.062882,1,14,56.0,0,9.0,45.0,44.165,44.10999999999999,42.666,42.666,44.0,45.0,36.0,9.0,3.7931227240889527,42.34139999999999,43.894999999999996,1.6700000000000017,9.0,1.4990000000000023,9.0,0.5000000000000024,1.632999999999998,1,0,0,5,0.0,0.0,0,5,6,5,4,5,5,2.958333333333333,2.813245785894267,1.2916666666666667,13.125,0.35398230088495575,1,2,2,0.4,44.0,44.165,40.5,-1.0,0,1,0,3,5,0.4,1
837,15,2026-07-16 09:14:09.062882,1,13,52.0,0,14.0,56.0,50.5,48.10999999999999,46.666,44.88833333333333,44.5,56.0,36.0,20.0,6.41426665072997,46.438979999999994,49.9475,11.0,20.0,5.611666666666672,20.0,6.335,2.299999999999998,2,0,0,6,0.0,0.0,0,6,7,6,2,5,6,2.6249999999999996,2.547806791035075,5.291666666666667,18.416666666666668,0.30901287553648066,1,3,2,0.3333333333333333,44.0,48.10999999999999,40.5,1.0,0,0,1,3,6,0.5,1
838,15,2026-07-17 16:14:09.062882,1,13,52.0,0,13.0,52.0,54.0,51.0,48.065999999999995,45.90428571428571,45.0,56.0,36.0,20.0,6.442887181853741,48.107285999999995,50.973749999999995,-4.0,16.0,8.095714285714287,16.0,3.4999999999999982,2.8669999999999973,0,1,0,7,0.0,0.0,0,7,8,7,2,6,7,3.069444444444444,2.5255179153474128,1.2916666666666667,19.708333333333332,0.3380281690140845,1,3,3,0.42857142857142855,44.0,48.10999999999999,44.333333333333336,0.0,0,0,1,3,7,0.5714285714285714,1
840,16,2026-04-26 09:14:09.062936,1,11,44.0,0,15.0,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,0.0,0.0,37.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,5.416666666666667,5.416666666666667,0.15584415584415584,1,0,0,0.0,37.5,37.5,37.5,1.0,0,1,0,1,1,0.0,1
841,16,2026-04-30 12:14:09.062936,1,18,45.0,0,11.0,44.0,40.75,40.75,40.75,40.75,40.75,44.0,37.5,6.5,4.596194077712559,39.45,40.75,6.5,6.5,0.0,6.5,0.0,0.0,1,0,0,2,0.0,0.0,0,2,3,2,1,2,2,5.416666666666667,0.0,4.125,9.541666666666666,0.18972332015810278,1,1,0,0.0,37.5,44.0,40.75,-1.0,1,0,0,2,2,0.0,1
842,16,2026-05-03 21:14:09.062936,1,12,40.0,0,18.0,45.0,44.5,42.166666666666664,42.166666666666664,42.166666666666664,44.0,45.0,37.5,7.5,4.072263907623539,41.115,42.875,1.0,7.5,2.3333333333333357,7.5,3.7499999999999916,3.7499999999999916,2,0,0,3,0.0,0.0,0,3,4,3,1,3,3,4.770833333333334,0.9133462590326241,3.375,12.916666666666666,0.2155688622754491,2,1,0,0.0,41.25,44.0,42.166666666666664,2.0,0,0,1,2,3,0.33333333333333337,1
843,16,2026-05-05 22:14:09.062936,1,18,45.0,0,12.0,40.0,42.5,43.0,41.625,41.625,42.0,45.0,37.5,7.5,3.497022543059548,40.7805,41.4375,-5.0,2.5,0.875,2.5,-2.0000000000000036,-2.0000000000000036,0,1,0,4,0.0,0.0,0,4,5,4,2,3,4,4.305555555555556,1.032739524723406,2.0416666666666665,14.958333333333334,0.2506527415143603,2,1,1,0.25,41.25,44.0,40.0,-2.0,1,0,0,2,4,0.5,1
844,16,2026-05-07 05:14:09.062936,1,9,45.0,0,18.0,45.0,42.5,43.333333333333336,42.3,42.3,44.0,45.0,37.5,7.5,3.383784863137726,42.046350000000004,43.21875,5.0,7.5,0.20000000000000284,7.5,0.0,1.1000000000000008,1,0,0,5,0.0,0.0,0,5,6,5,3,4,5,3.7395833333333335,1.411499973760512,1.2916666666666667,16.25,0.2898550724637681,3,1,1,0.2,42.5,44.0,40.0,1.0,0,1,0,3,5,0.4,1
845,16,2026-05-08 09:14:09.062936,1,27,54.0,0,9.0,45.0,45.0,43.333333333333336,43.8,42.75,44.5,45.0,37.5,7.5,3.2210246816812815,42.932445,44.109375,0.0,7.5,2.25,7.5,2.4999999999999964,0.1999999999999967,0,0,0,6,0.0,0.0,0,6,7,6,3,5,6,3.25,1.6409473889596013,1.1666666666666667,17.416666666666668,0.32579185520361986,3,2,1,0.16666666666666666,42.5,44.5,40.0,-1.0,1,0,0,3,6,0.5,1
846,16,2026-05-12 10:14:09.062936,1,14,56.0,0,27.0,54.0,49.5,48.0,45.8,44.357142857142854,45.0,54.0,37.5,16.5,5.169737950437186,46.2527115,49.0546875,9.0,16.5,5.142857142857146,16.5,4.49999999999999,2.2999999999999954,1,0,0,7,0.0,0.0,0,7,8,7,3,5,7,2.902777777777778,1.6963331914150288,4.041666666666667,21.458333333333332,0.3116883116883117,4,2,1,0.14285714285714285,45.375,44.5,40.0,1.0,0,1,0,3,7,0.5714285714285714,1
847,16,2026-05-16 12:14:09.062936,1,11,55.0,0,14.0,56.0,55.0,51.666666666666664,48.0,45.8125,45.0,56.0,37.5,18.5,6.312897795103971,49.17689804999999,52.52734375,2.0,18.5,9.1875,18.5,5.4999999999999964,4.099999999999998,2,0,0,8,0.0,0.0,0,8,9,8,1,5,8,3.0654761904761907,1.6072494085784141,4.083333333333333,25.541666666666668,0.30141287284144425,4,3,1,0.125,45.375,48.333333333333336,40.0,0.0,0,1,0,3,8,0.625,1
848,16,2026-05-18 21:14:09.062936,1,21,52.5,0,11.0,55.0,55.5,55.0,51.0,46.833333333333336,45.0,56.0,37.5,18.5,6.652067347825035,50.92382863499999,53.763671875,-1.0,17.5,8.666666666666664,17.5,0.5000000000000024,3.0999999999999988,0,1,0,9,0.0,0.0,0,9,10,9,2,5,9,3.1927083333333335,1.5309209640003867,2.375,27.916666666666668,0.31123919308357345,4,4,1,0.1111111111111111,45.375,50.0,40.0,0.0,0,1,0,3,9,0.6666666666666667,1
850,17,2026-03-30 05:14:09.063002,1,15,60.0,0,16.0,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,0.0,0.0,53.33,53.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0,1,2,1,1,1,1,0.0,0.0,1.0833333333333333,1.0833333333333333,0.4800000000000001,0,1,0,0.0,53.33,53.33,53.33,1.0,0,0,1,1,1,0.0,1
851,17,2026-04-01 15:14:09.063002,1,17,68.0,0,15.0,60.0,56.665,56.665,56.665,56.665,56.665,60.0,53.33,6.670000000000002,4.716402230514273,55.330999999999996,56.665,6.670000000000002,6.670000000000002,0.0,6.670000000000002,0.0,0.0,1,0,0,2,0.0,0.0,0,2,3,2,2,2,2,1.0833333333333333,0.0,2.4166666666666665,3.5,0.4444444444444444,0,1,1,0.5,56.665,53.33,60.0,-1.0,0,1,0,1,2,0.5,1
852,17,2026-04-02 20:14:09.063002,1,15,60.0,0,17.0,68.0,64.0,60.44333333333333,60.44333333333333,60.44333333333333,60.0,68.0,53.33,14.670000000000002,7.345041411274232,59.131699999999995,62.332499999999996,8.0,14.670000000000002,3.556666666666672,14.670000000000002,7.334999999999994,7.334999999999994,2,0,0,3,0.0,0.0,0,3,4,3,3,3,3,1.75,0.9428090415820634,1.2083333333333333,4.708333333333333,0.5255474452554745,0,2,1,0.3333333333333333,60.44333333333333,60.665,60.0,1.0,0,0,1,2,3,0.33333333333333337,1
853,17,2026-04-03 21:14:09.063002,1,32,64.0,0,15.0,60.0,64.0,62.666666666666664,60.332499999999996,60.332499999999996,60.0,68.0,53.33,14.670000000000002,6.001296387726017,59.39218999999999,61.16625,-8.0,6.670000000000002,3.667500000000004,6.670000000000002,6.35528743231302e-15,6.35528743231302e-15,0,1,0,4,0.0,0.0,0,4,5,4,4,4,4,1.5694444444444444,0.7363731189895313,1.0416666666666667,5.75,0.5925925925925926,0,2,2,0.5,60.332499999999996,60.665,60.0,0.0,0,0,1,3,4,0.25,1
854,17,2026-04-11 03:14:09.063002,1,24,60.0,0,32.0,64.0,62.0,64.0,61.065999999999995,61.065999999999995,60.0,68.0,53.33,14.670000000000002,5.449933944553824,60.77453299999999,62.583124999999995,4.0,10.670000000000002,0.9340000000000046,10.670000000000002,-1.999999999999994,2.133999999999995,1,0,0,5,0.0,0.0,0,5,6,5,0,5,5,1.4375,0.6566081474207117,7.25,13.0,0.35714285714285715,0,2,3,0.6,61.065999999999995,60.665,61.333333333333336,0.0,0,0,1,3,5,0.4,1
